date,name,team,opp,fpts,mp,fppm,home,w,w_pts,l,l_pts,injury,starter,fg,fga,fg_perc,3p,3pa,3p_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts,plus_minus,ts,efg,3par,ftr,orb_perc,drb_perc,trb_perc,ast_perc,stl_perc,blk_perc,tov_perc,usg,ortg,drtg,bpm,total_pts,pts_diff,team_fpts,matchup,mu_fpts
2023-03-03,Jared Butler,OKC,UTA,1.2,3.616666666666666,0.3317972350230415,1,OKC,130,UTA,103,0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.34,0.151,0.0,0.0,0.0,0.0,0.113,0,103,-19.1,233,27,268.5,"('OKC', 'UTA')",497.1
2023-03-03,Aaron Wiggins,OKC,UTA,37.8,26.9,1.4052044609665426,1,OKC,130,UTA,103,0,0,12,16,0.75,1,2,0.5,2,4,0.5,2,2,4,0,2,0,0,3,27,19.0,0.76,0.7809999999999999,0.125,0.25,0.073,0.092,0.081,0.0,0.035,0.0,0.0,0.27,150,100,8.8,233,27,268.5,"('OKC', 'UTA')",497.1
2023-03-05,Lindy Waters,OKC,UTA,1.5,0.9,1.6666666666666663,1,OKC,129,UTA,119,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,232,128,34.1,248,10,242.4,"('OKC', 'UTA')",476.2
2023-03-05,Jaylin Williams,OKC,UTA,4.9,19.55,0.2506393861892583,1,OKC,129,UTA,119,0,1,1,4,0.25,0,3,0.0,0,0,0.0,0,2,2,1,0,0,1,5,2,5.0,0.25,0.25,0.75,0.0,0.0,0.114,0.061,0.059,0.0,0.0,0.2,0.108,57,124,-16.7,248,10,242.4,"('OKC', 'UTA')",476.2
2023-03-05,Olivier Sarr,OKC,UTA,5.6,10.9,0.5137614678899082,1,OKC,129,UTA,119,0,0,1,4,0.25,0,2,0.0,0,0,0.0,2,1,3,0,0,0,0,2,2,3.0,0.25,0.25,0.5,0.0,0.2319999999999999,0.102,0.163,0.0,0.0,0.0,0.0,0.155,92,124,-17.6,248,10,242.4,"('OKC', 'UTA')",476.2
2023-03-05,Aaron Wiggins,OKC,UTA,7.2,14.683333333333335,0.4903518728717367,1,OKC,129,UTA,119,0,0,0,4,0.0,0,1,0.0,1,2,0.5,0,1,1,2,0,1,1,0,1,8.0,0.102,0.0,0.25,0.5,0.0,0.076,0.04,0.149,0.0,0.064,0.17,0.1689999999999999,44,122,-14.4,248,10,242.4,"('OKC', 'UTA')",476.2
2023-03-05,Isaiah Joe,OKC,UTA,10.1,25.7,0.3929961089494163,1,OKC,129,UTA,119,0,0,2,7,0.286,2,7,0.286,0,0,0.0,0,3,3,1,0,0,1,0,6,5.0,0.429,0.429,1.0,0.0,0.0,0.13,0.069,0.046,0.0,0.0,0.125,0.132,87,124,-9.9,248,10,242.4,"('OKC', 'UTA')",476.2
2023-03-05,Luguentz Dort,OKC,UTA,10.5,31.1,0.337620578778135,1,OKC,129,UTA,119,0,1,1,9,0.111,0,6,0.0,2,2,1.0,3,2,5,1,0,0,1,4,4,2.0,0.202,0.111,0.667,0.222,0.122,0.072,0.095,0.036,0.0,0.0,0.092,0.148,71,125,-17.4,248,10,242.4,"('OKC', 'UTA')",476.2
2023-03-05,Shai Gilgeous-Alexander,OKC,UTA,60.4,36.93333333333333,1.6353790613718413,1,OKC,129,UTA,119,0,1,10,17,0.588,1,2,0.5,17,19,0.895,2,5,7,4,3,1,4,4,38,5.0,0.7490000000000001,0.618,0.118,1.118,0.068,0.151,0.1119999999999999,0.168,0.039,0.025,0.136,0.336,143,113,10.0,248,10,242.4,"('OKC', 'UTA')",476.2
2023-03-05,Jalen Williams,OKC,UTA,56.5,33.98333333333333,1.662579695929377,1,OKC,129,UTA,119,0,1,12,15,0.8,4,5,0.8,4,6,0.667,1,4,5,5,2,2,1,2,32,0.0,0.907,0.933,0.333,0.4,0.037,0.131,0.087,0.261,0.0279999999999999,0.055,0.054,0.2319999999999999,176,115,20.1,248,10,242.4,"('OKC', 'UTA')",476.2
2023-03-05,Josh Giddey,OKC,UTA,51.3,32.2,1.593167701863354,1,OKC,129,UTA,119,0,1,10,16,0.625,4,6,0.667,0,0,0.0,2,7,9,9,2,0,3,1,24,2.0,0.75,0.75,0.375,0.0,0.078,0.243,0.166,0.461,0.03,0.0,0.158,0.249,144,114,14.6,248,10,242.4,"('OKC', 'UTA')",476.2
2023-03-05,Ousmane Dieng,OKC,UTA,22.8,19.766666666666666,1.1534569983136596,1,OKC,129,UTA,119,0,0,4,6,0.667,2,3,0.667,2,2,1.0,1,3,4,0,2,0,0,1,12,8.0,0.872,0.833,0.5,0.333,0.064,0.1689999999999999,0.12,0.0,0.049,0.0,0.0,0.147,182,112,10.0,248,10,242.4,"('OKC', 'UTA')",476.2
2023-03-05,Dario Saric,OKC,UTA,11.6,14.283333333333331,0.8121353558926487,1,OKC,129,UTA,119,0,0,3,5,0.6,1,2,0.5,1,2,0.5,0,3,3,0,0,0,0,1,8,8.0,0.68,0.7,0.4,0.4,0.0,0.2339999999999999,0.124,0.0,0.0,0.0,0.0,0.174,138,121,-2.3,248,10,242.4,"('OKC', 'UTA')",476.2
2023-03-07,Josh Giddey,OKC,GS,52.7,37.95,1.38866930171278,1,OKC,137,GS,128,0,1,6,11,0.545,1,4,0.25,4,4,1.0,2,9,11,17,0,0,3,2,17,15.0,0.6659999999999999,0.591,0.364,0.364,0.067,0.292,0.181,0.507,0.0,0.0,0.19,0.1669999999999999,153,125,9.6,265,9,252.8,"('GS', 'OKC')",486.40000000000003
2023-03-07,Shai Gilgeous-Alexander,OKC,GS,47.6,36.083333333333336,1.3191685912240183,1,OKC,137,GS,128,0,1,14,24,0.583,2,5,0.4,3,4,0.75,0,3,3,6,2,0,4,4,33,-10.0,0.6409999999999999,0.625,0.208,0.1669999999999999,0.0,0.102,0.052,0.254,0.025,0.0,0.134,0.331,124,122,1.0,265,9,252.8,"('GS', 'OKC')",486.40000000000003
2023-03-07,Luguentz Dort,OKC,GS,31.1,36.016666666666666,0.8634891254049052,1,OKC,137,GS,128,0,1,4,11,0.364,2,5,0.4,8,8,1.0,3,5,8,1,2,0,4,5,18,11.0,0.62,0.455,0.455,0.727,0.105,0.171,0.138,0.03,0.025,0.0,0.216,0.206,116,121,-5.3,265,9,252.8,"('GS', 'OKC')",486.40000000000003
2023-03-07,Jaylin Williams,OKC,GS,27.2,27.08333333333333,1.0043076923076923,1,OKC,137,GS,128,0,1,6,10,0.6,3,5,0.6,0,0,0.0,3,3,6,2,1,0,1,3,15,-8.0,0.75,0.75,0.5,0.0,0.14,0.136,0.138,0.09,0.017,0.0,0.091,0.163,153,123,3.8,265,9,252.8,"('GS', 'OKC')",486.40000000000003
2023-03-07,Dario Saric,OKC,GS,24.5,15.05,1.627906976744186,1,OKC,137,GS,128,0,0,6,8,0.75,1,1,1.0,1,1,1.0,1,4,5,1,1,0,0,1,14,17.0,0.8290000000000001,0.813,0.125,0.125,0.084,0.327,0.207,0.103,0.03,0.0,0.0,0.225,176,117,13.4,265,9,252.8,"('GS', 'OKC')",486.40000000000003
2023-03-07,Ousmane Dieng,OKC,GS,23.0,19.133333333333333,1.2020905923344951,1,OKC,137,GS,128,0,0,4,7,0.5710000000000001,2,4,0.5,1,2,0.5,1,4,5,0,2,0,0,0,11,20.0,0.698,0.7140000000000001,0.5710000000000001,0.286,0.066,0.257,0.163,0.0,0.048,0.0,0.0,0.165,150,114,6.9,265,9,252.8,"('GS', 'OKC')",486.40000000000003
2023-03-07,Aaron Wiggins,OKC,GS,22.8,33.05,0.6898638426626325,1,OKC,137,GS,128,0,1,5,12,0.417,1,3,0.333,2,2,1.0,3,1,4,0,1,1,1,2,13,-14.0,0.505,0.458,0.25,0.1669999999999999,0.115,0.037,0.075,0.0,0.0139999999999999,0.038,0.072,0.1689999999999999,115,123,-6.1,265,9,252.8,"('GS', 'OKC')",486.40000000000003
2023-03-07,Lindy Waters,OKC,GS,12.4,5.9833333333333325,2.072423398328691,1,OKC,137,GS,128,0,0,2,4,0.5,2,4,0.5,1,2,0.5,0,2,2,0,0,1,0,0,7,2.0,0.7170000000000001,0.75,1.0,0.5,0.0,0.411,0.208,0.0,0.0,0.211,0.0,0.327,145,111,18.4,265,9,252.8,"('GS', 'OKC')",486.40000000000003
2023-03-07,Isaiah Joe,OKC,GS,11.5,29.65,0.387858347386172,1,OKC,137,GS,128,0,0,3,7,0.429,3,6,0.5,0,1,0.0,0,0,0,1,1,0,2,0,9,12.0,0.605,0.643,0.857,0.143,0.0,0.0,0.0,0.036,0.015,0.0,0.212,0.128,99,126,-5.7,265,9,252.8,"('GS', 'OKC')",486.40000000000003
2023-02-11,Bol Bol,ORL,MIA,6.3000000000000025,19.216666666666665,0.3278404163052906,1,MIA,107,ORL,103,0,0,1,2,0.5,0,0,0.0,0,0,0.0,0,4,4,1,0,0,2,1,2,4.0,0.5,0.5,0.0,0.0,0.0,0.257,0.123,0.081,0.0,0.0,0.5,0.096,56,111,-9.2,210,-4,221.8,"('MIA', 'ORL')",440.0
2023-02-11,Jonathan Isaac,ORL,MIA,9.8,14.25,0.6877192982456141,1,MIA,107,ORL,103,0,0,1,3,0.333,0,0,0.0,1,2,0.5,1,3,4,0,1,0,1,0,3,5.0,0.387,0.333,0.0,0.667,0.079,0.259,0.165,0.0,0.037,0.0,0.205,0.158,74,102,-5.4,210,-4,221.8,"('MIA', 'ORL')",440.0
2023-02-11,Gary Harris,ORL,MIA,14.4,28.016666666666666,0.5139797739440809,1,MIA,107,ORL,103,0,1,2,9,0.222,2,6,0.333,0,0,0.0,0,2,2,0,2,0,0,3,6,-14.0,0.333,0.333,0.667,0.0,0.0,0.088,0.042,0.0,0.038,0.0,0.0,0.148,74,107,-6.8,210,-4,221.8,"('MIA', 'ORL')",440.0
2023-02-11,Franz Wagner,ORL,MIA,19.8,35.85,0.5523012552301255,1,MIA,107,ORL,103,0,1,4,15,0.267,0,4,0.0,2,3,0.667,0,4,4,4,1,0,4,3,10,0.0,0.306,0.267,0.267,0.2,0.0,0.138,0.066,0.19,0.015,0.0,0.1969999999999999,0.261,63,111,-14.4,210,-4,221.8,"('MIA', 'ORL')",440.0
2023-02-11,Cole Anthony,ORL,MIA,23.8,19.95,1.1929824561403508,1,MIA,107,ORL,103,0,0,3,9,0.333,1,3,0.333,0,0,0.0,1,3,4,6,0,1,0,1,7,8.0,0.389,0.389,0.333,0.0,0.057,0.185,0.118,0.5489999999999999,0.0,0.0579999999999999,0.0,0.208,115,110,7.1,210,-4,221.8,"('MIA', 'ORL')",440.0
2023-02-11,Wendell Carter,ORL,MIA,24.7,31.75,0.7779527559055118,1,MIA,107,ORL,103,0,1,4,5,0.8,2,2,1.0,4,4,1.0,2,4,6,3,1,0,4,2,14,-12.0,1.036,1.0,0.4,0.8,0.071,0.155,0.111,0.165,0.017,0.0,0.3720000000000001,0.156,129,110,4.9,210,-4,221.8,"('MIA', 'ORL')",440.0
2023-02-11,Markelle Fultz,ORL,MIA,25.3,33.05,0.7655068078668684,1,MIA,107,ORL,103,0,1,7,14,0.5,1,2,0.5,2,2,1.0,1,3,4,3,1,0,4,5,17,-12.0,0.5710000000000001,0.536,0.143,0.143,0.034,0.1119999999999999,0.071,0.187,0.016,0.0,0.212,0.263,97,111,-5.3,210,-4,221.8,"('MIA', 'ORL')",440.0
2023-02-11,Moritz Wagner,ORL,MIA,29.6,21.25,1.3929411764705883,1,MIA,107,ORL,103,0,0,4,7,0.5710000000000001,2,4,0.5,4,6,0.667,2,1,3,2,2,1,0,3,14,8.0,0.726,0.7140000000000001,0.5710000000000001,0.857,0.106,0.0579999999999999,0.083,0.185,0.05,0.054,0.0,0.209,158,102,17.2,210,-4,221.8,"('MIA', 'ORL')",440.0
2023-02-11,Paolo Banchero,ORL,MIA,30.1,33.766666666666666,0.8914116485686082,1,MIA,107,ORL,103,0,1,6,16,0.375,0,4,0.0,4,4,1.0,5,8,13,1,0,0,3,4,16,-8.0,0.45,0.375,0.25,0.25,0.1669999999999999,0.292,0.2269999999999999,0.057,0.0,0.0,0.145,0.283,93,109,-8.0,210,-4,221.8,"('MIA', 'ORL')",440.0
2023-02-11,Jalen Suggs,ORL,MIA,38.0,27.9,1.3620071684587811,1,MIA,107,ORL,103,0,0,5,7,0.7140000000000001,3,4,0.75,1,2,0.5,0,0,0,2,4,3,0,2,14,1.0,0.888,0.929,0.5710000000000001,0.286,0.0,0.0,0.0,0.138,0.076,0.124,0.0,0.13,176,94,22.7,210,-4,221.8,"('MIA', 'ORL')",440.0
2023-02-13,Markelle Fultz,ORL,CHI,46.5,35.15,1.3229018492176388,0,ORL,100,CHI,91,0,1,8,15,0.5329999999999999,0,2,0.0,2,2,1.0,2,8,10,9,0,1,0,0,18,12.0,0.5670000000000001,0.5329999999999999,0.133,0.133,0.067,0.243,0.159,0.4539999999999999,0.0,0.021,0.0,0.204,136,95,9.4,191,9,211.4,"('CHI', 'ORL')",397.7
2023-02-13,Paolo Banchero,ORL,CHI,38.3,35.45,1.080394922425952,0,ORL,100,CHI,91,0,1,8,18,0.444,0,4,0.0,6,7,0.857,2,2,4,3,0,3,2,1,22,9.0,0.522,0.444,0.222,0.389,0.066,0.06,0.063,0.15,0.0,0.062,0.087,0.294,105,97,2.6,191,9,211.4,"('CHI', 'ORL')",397.7
2023-02-13,Gary Harris,ORL,CHI,25.8,27.766666666666666,0.929171668667467,0,ORL,100,CHI,91,0,1,3,5,0.6,1,3,0.333,1,1,1.0,0,4,4,4,3,0,2,1,8,12.0,0.735,0.7,0.6,0.2,0.0,0.154,0.08,0.211,0.053,0.0,0.2689999999999999,0.121,116,87,7.3,191,9,211.4,"('CHI', 'ORL')",397.7
2023-02-13,Franz Wagner,ORL,CHI,25.1,32.93333333333333,0.7621457489878544,0,ORL,100,CHI,91,0,1,7,8,0.875,3,4,0.75,1,2,0.5,0,3,3,3,1,0,4,3,18,9.0,1.014,1.063,0.5,0.25,0.0,0.0969999999999999,0.051,0.157,0.015,0.0,0.311,0.176,122,97,5.1,191,9,211.4,"('CHI', 'ORL')",397.7
2023-02-13,Jalen Suggs,ORL,CHI,7.9,22.58333333333333,0.3498154981549816,0,ORL,100,CHI,91,0,0,1,7,0.143,0,3,0.0,1,1,1.0,1,1,2,1,0,1,2,3,3,-3.0,0.202,0.143,0.429,0.143,0.052,0.047,0.049,0.059,0.0,0.033,0.212,0.1889999999999999,46,99,-15.6,191,9,211.4,"('CHI', 'ORL')",397.7
2023-02-13,Caleb Houstan,ORL,CHI,7.4,13.016666666666667,0.5685019206145967,0,ORL,100,CHI,91,0,0,2,5,0.4,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,2,5,-2.0,0.5,0.5,0.4,0.0,0.0,0.1639999999999999,0.086,0.0,0.0,0.0,0.0,0.173,96,98,-4.9,191,9,211.4,"('CHI', 'ORL')",397.7
2023-02-13,Jonathan Isaac,ORL,CHI,6.8,12.95,0.5250965250965252,0,ORL,100,CHI,91,0,0,0,4,0.0,0,0,0.0,0,0,0.0,2,2,4,0,1,0,1,1,0,-4.0,0.0,0.0,0.0,0.0,0.181,0.165,0.172,0.0,0.038,0.0,0.2,0.174,30,90,-15.0,191,9,211.4,"('CHI', 'ORL')",397.7
2023-02-13,Bol Bol,ORL,CHI,7.300000000000002,12.55,0.5816733067729084,0,ORL,100,CHI,91,0,0,1,1,1.0,0,0,0.0,2,2,1.0,0,4,4,1,0,0,3,2,4,0.0,1.064,1.0,0.0,2.0,0.0,0.34,0.178,0.1119999999999999,0.0,0.0,0.615,0.175,80,93,-6.1,191,9,211.4,"('CHI', 'ORL')",397.7
2023-02-13,Moritz Wagner,ORL,CHI,22.4,18.033333333333328,1.242144177449168,0,ORL,100,CHI,91,0,0,2,5,0.4,1,4,0.25,2,2,1.0,0,2,2,2,3,1,2,2,7,-2.0,0.595,0.5,0.8,0.4,0.0,0.118,0.062,0.163,0.0819999999999999,0.0409999999999999,0.254,0.1969999999999999,96,79,8.1,191,9,211.4,"('CHI', 'ORL')",397.7
2023-02-13,Wendell Carter,ORL,CHI,23.9,29.566666666666663,0.8083427282976324,0,ORL,100,CHI,91,0,1,6,13,0.462,2,5,0.4,1,2,0.5,0,7,7,1,0,0,1,4,15,14.0,0.54,0.5379999999999999,0.385,0.154,0.0,0.253,0.132,0.057,0.0,0.0,0.067,0.2269999999999999,99,96,-2.5,191,9,211.4,"('CHI', 'ORL')",397.7
2023-02-14,Markelle Fultz,ORL,TOR,39.7,36.18333333333333,1.097190234914786,0,TOR,123,ORL,113,0,1,7,15,0.467,1,2,0.5,4,4,1.0,2,4,6,5,1,2,3,3,19,-7.0,0.5670000000000001,0.5,0.133,0.267,0.074,0.161,0.115,0.1969999999999999,0.0139999999999999,0.045,0.152,0.238,114,124,0.1,236,-10,192.8,"('ORL', 'TOR')",452.3
2023-02-14,Wendell Carter,ORL,TOR,40.7,31.816666666666663,1.279203771608172,0,TOR,123,ORL,113,0,1,11,15,0.733,3,6,0.5,1,3,0.333,2,4,6,5,1,0,3,5,26,-11.0,0.797,0.833,0.4,0.2,0.084,0.183,0.131,0.286,0.016,0.0,0.155,0.265,137,126,9.8,236,-10,192.8,"('ORL', 'TOR')",452.3
2023-02-14,Bol Bol,ORL,TOR,17.9,16.1,1.1118012422360246,0,TOR,123,ORL,113,0,0,4,7,0.5710000000000001,1,2,0.5,0,0,0.0,1,6,7,1,0,0,1,2,9,-1.0,0.643,0.643,0.286,0.0,0.083,0.542,0.302,0.096,0.0,0.0,0.125,0.217,118,121,-0.2,236,-10,192.8,"('ORL', 'TOR')",452.3
2023-02-14,Paolo Banchero,ORL,TOR,15.7,31.9,0.4921630094043887,0,TOR,123,ORL,113,0,1,5,13,0.385,0,2,0.0,3,4,0.75,0,1,1,3,0,0,3,1,13,-9.0,0.44,0.385,0.154,0.308,0.0,0.046,0.022,0.127,0.0,0.0,0.1689999999999999,0.243,86,132,-12.1,236,-10,192.8,"('ORL', 'TOR')",452.3
2023-02-14,Jalen Suggs,ORL,TOR,35.4,28.66666666666667,1.2348837209302324,0,TOR,123,ORL,113,0,0,9,12,0.75,3,6,0.5,3,4,0.75,2,0,2,4,2,0,3,1,24,9.0,0.872,0.875,0.5,0.333,0.093,0.0,0.049,0.24,0.035,0.0,0.179,0.255,144,126,13.3,236,-10,192.8,"('ORL', 'TOR')",452.3
2023-02-14,Franz Wagner,ORL,TOR,18.0,32.06666666666667,0.5613305613305613,0,TOR,123,ORL,113,0,1,3,9,0.333,2,5,0.4,1,1,1.0,0,0,0,6,1,0,3,3,9,-13.0,0.477,0.444,0.556,0.111,0.0,0.0,0.0,0.233,0.015,0.0,0.241,0.1689999999999999,96,130,-6.3,236,-10,192.8,"('ORL', 'TOR')",452.3
2023-02-14,Chuma Okeke,ORL,TOR,1.4,12.533333333333331,0.1117021276595744,0,TOR,123,ORL,113,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,0,0,-5.0,0.0,0.0,1.0,0.0,0.0,0.2319999999999999,0.111,0.0,0.0,0.0,0.5,0.07,0,128,-12.8,236,-10,192.8,"('ORL', 'TOR')",452.3
2023-02-14,Moritz Wagner,ORL,TOR,6.1,16.183333333333334,0.3769309989701339,0,TOR,123,ORL,113,0,0,0,5,0.0,0,2,0.0,2,2,1.0,2,1,3,1,0,0,1,1,2,1.0,0.17,0.0,0.4,0.4,0.165,0.09,0.129,0.069,0.0,0.0,0.145,0.186,64,131,-17.9,236,-10,192.8,"('ORL', 'TOR')",452.3
2023-02-14,Gary Harris,ORL,TOR,8.7,22.73333333333333,0.3826979472140762,0,TOR,123,ORL,113,0,1,2,3,0.667,2,3,0.667,0,0,0.0,0,1,1,1,0,0,0,0,6,-11.0,1.0,1.0,1.0,0.0,0.0,0.064,0.031,0.054,0.0,0.0,0.0,0.0579999999999999,195,132,0.9,236,-10,192.8,"('ORL', 'TOR')",452.3
2023-02-14,Caleb Houstan,ORL,TOR,9.2,11.816666666666665,0.778561354019746,0,TOR,123,ORL,113,0,0,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,0,1,0,0,1,5,-3.0,0.625,0.625,0.5,0.0,0.0,0.123,0.059,0.0,0.042,0.0,0.0,0.148,124,121,1.4,236,-10,192.8,"('ORL', 'TOR')",452.3
2023-02-23,Bol Bol,ORL,DET,8.1,16.166666666666668,0.5010309278350515,1,ORL,108,DET,106,0,0,0,4,0.0,0,3,0.0,0,0,0.0,1,2,3,1,0,1,0,1,0,-7.0,0.0,0.0,0.75,0.0,0.0579999999999999,0.148,0.098,0.076,0.0,0.063,0.0,0.1009999999999999,33,106,-12.6,214,2,230.7,"('DET', 'ORL')",440.7
2023-02-23,Wendell Carter,ORL,DET,41.8,31.766666666666666,1.315844700944386,1,ORL,108,DET,106,0,1,5,13,0.385,0,3,0.0,4,6,0.667,6,8,14,2,1,2,1,3,14,3.0,0.448,0.385,0.231,0.462,0.178,0.302,0.2319999999999999,0.096,0.015,0.064,0.06,0.215,108,100,-0.8,214,2,230.7,"('DET', 'ORL')",440.7
2023-02-23,Markelle Fultz,ORL,DET,35.4,29.68333333333333,1.1925884334643455,1,ORL,108,DET,106,0,1,6,14,0.429,1,2,0.5,1,1,1.0,0,2,2,8,2,1,2,0,14,17.0,0.485,0.464,0.143,0.071,0.0,0.081,0.036,0.442,0.032,0.034,0.122,0.2269999999999999,104,102,4.2,214,2,230.7,"('DET', 'ORL')",440.7
2023-02-23,Franz Wagner,ORL,DET,27.5,30.53333333333333,0.9006550218340611,1,ORL,108,DET,106,0,1,7,13,0.5379999999999999,2,5,0.4,5,5,1.0,0,5,5,1,0,0,1,4,21,11.0,0.691,0.615,0.385,0.385,0.0,0.1969999999999999,0.086,0.0559999999999999,0.0,0.0,0.062,0.217,131,110,0.4,214,2,230.7,"('DET', 'ORL')",440.7
2023-02-23,Jonathan Isaac,ORL,DET,26.9,16.466666666666665,1.6336032388663968,1,ORL,108,DET,106,0,0,4,6,0.667,2,3,0.667,0,0,0.0,1,6,7,1,2,1,2,1,10,-7.0,0.833,0.833,0.5,0.0,0.057,0.4370000000000001,0.2239999999999999,0.107,0.0579999999999999,0.062,0.25,0.1989999999999999,112,87,13.7,214,2,230.7,"('DET', 'ORL')",440.7
2023-02-23,Paolo Banchero,ORL,DET,25.2,31.83333333333333,0.7916230366492146,1,ORL,108,DET,106,0,1,4,13,0.308,0,1,0.0,3,5,0.6,1,5,6,6,0,0,2,1,11,9.0,0.362,0.308,0.077,0.385,0.03,0.188,0.099,0.2739999999999999,0.0,0.0,0.1159999999999999,0.221,86,110,-6.5,214,2,230.7,"('DET', 'ORL')",440.7
2023-02-23,Cole Anthony,ORL,DET,24.8,18.316666666666663,1.353958143767061,1,ORL,108,DET,106,0,0,5,12,0.417,3,3,1.0,2,2,1.0,2,2,4,4,0,0,1,2,15,-15.0,0.5820000000000001,0.542,0.25,0.1669999999999999,0.103,0.131,0.115,0.405,0.0,0.0,0.072,0.311,123,111,9.7,214,2,230.7,"('DET', 'ORL')",440.7
2023-02-23,Gary Harris,ORL,DET,21.0,27.95,0.7513416815742398,1,ORL,108,DET,106,0,1,4,8,0.5,4,8,0.5,0,0,0.0,0,0,0,2,2,0,0,3,12,6.0,0.75,0.75,1.0,0.0,0.0,0.0,0.0,0.107,0.034,0.0,0.0,0.1169999999999999,148,105,5.1,214,2,230.7,"('DET', 'ORL')",440.7
2023-02-23,Moritz Wagner,ORL,DET,11.9,16.233333333333334,0.7330595482546199,1,ORL,108,DET,106,0,0,3,4,0.75,0,1,0.0,3,4,0.75,0,2,2,1,0,0,1,1,9,-1.0,0.7809999999999999,0.75,0.25,1.0,0.0,0.148,0.065,0.098,0.0,0.0,0.148,0.171,133,111,-0.2,214,2,230.7,"('DET', 'ORL')",440.7
2023-02-23,Jalen Suggs,ORL,DET,8.1,21.033333333333328,0.3851030110935023,1,ORL,108,DET,106,0,0,1,8,0.125,0,2,0.0,0,0,0.0,1,2,3,1,0,1,2,3,2,-6.0,0.125,0.125,0.25,0.0,0.045,0.114,0.075,0.062,0.0,0.049,0.2,0.195,34,107,-20.5,214,2,230.7,"('DET', 'ORL')",440.7
2023-02-25,Paolo Banchero,ORL,IND,30.2,32.833333333333336,0.9197969543147207,1,IND,121,ORL,108,0,1,6,12,0.5,0,2,0.0,7,9,0.778,1,5,6,0,1,1,2,2,19,-19.0,0.595,0.5,0.1669999999999999,0.75,0.0289999999999999,0.146,0.088,0.0,0.015,0.025,0.111,0.2189999999999999,115,119,-0.5,229,-13,221.0,"('IND', 'ORL')",492.5
2023-02-25,Jalen Suggs,ORL,IND,28.0,25.65,1.091617933723197,1,IND,121,ORL,108,0,0,4,12,0.333,2,5,0.4,4,4,1.0,1,4,5,2,0,2,1,1,14,-6.0,0.509,0.417,0.417,0.333,0.037,0.15,0.094,0.136,0.0,0.063,0.068,0.231,113,119,2.9,229,-13,221.0,"('IND', 'ORL')",492.5
2023-02-25,Markelle Fultz,ORL,IND,27.5,31.35,0.8771929824561403,1,IND,121,ORL,108,0,1,6,14,0.429,0,0,0.0,6,6,1.0,2,3,5,3,1,0,4,3,18,-7.0,0.541,0.429,0.0,0.429,0.061,0.092,0.077,0.178,0.015,0.0,0.1939999999999999,0.264,101,122,-4.1,229,-13,221.0,"('IND', 'ORL')",492.5
2023-02-25,Cole Anthony,ORL,IND,24.3,16.65,1.4594594594594597,1,IND,121,ORL,108,0,0,2,7,0.286,0,2,0.0,4,4,1.0,0,4,4,5,0,2,2,3,8,-6.0,0.457,0.286,0.286,0.5710000000000001,0.0,0.231,0.115,0.493,0.0,0.098,0.186,0.259,98,114,3.2,229,-13,221.0,"('IND', 'ORL')",492.5
2023-02-25,Wendell Carter,ORL,IND,19.2,17.966666666666665,1.0686456400742117,1,IND,121,ORL,108,0,1,1,11,0.091,0,5,0.0,3,6,0.5,5,6,11,0,1,0,2,4,5,-13.0,0.183,0.091,0.455,0.545,0.267,0.321,0.294,0.0,0.027,0.0,0.128,0.349,56,114,-22.9,229,-13,221.0,"('IND', 'ORL')",492.5
2023-02-25,Moritz Wagner,ORL,IND,15.8,20.633333333333333,0.765751211631664,1,IND,121,ORL,108,0,0,4,8,0.5,0,2,0.0,0,0,0.0,0,4,4,2,0,0,0,2,8,-7.0,0.5,0.5,0.25,0.0,0.0,0.186,0.093,0.181,0.0,0.0,0.0,0.155,116,124,-2.5,229,-13,221.0,"('IND', 'ORL')",492.5
2023-02-25,Goga Bitadze,ORL,IND,14.7,9.4,1.5638297872340423,1,IND,121,ORL,108,0,0,2,3,0.667,1,1,1.0,1,1,1.0,1,5,6,1,0,0,0,1,6,7.0,0.872,0.833,0.333,0.333,0.102,0.511,0.306,0.206,0.0,0.0,0.0,0.147,188,116,15.9,229,-13,221.0,"('IND', 'ORL')",492.5
2023-02-25,Bol Bol,ORL,IND,14.4,21.93333333333333,0.6565349544072948,1,IND,121,ORL,108,0,0,2,3,0.667,0,0,0.0,0,0,0.0,1,1,2,0,0,3,1,1,4,-1.0,0.667,0.667,0.0,0.0,0.044,0.044,0.044,0.0,0.0,0.111,0.25,0.073,104,118,-3.4,229,-13,221.0,"('IND', 'ORL')",492.5
2023-02-25,Gary Harris,ORL,IND,13.7,26.15,0.5239005736137667,1,IND,121,ORL,108,0,1,1,8,0.125,1,7,0.143,2,2,1.0,3,3,6,1,0,0,0,0,5,-9.0,0.282,0.188,0.875,0.25,0.11,0.11,0.11,0.055,0.0,0.0,0.0,0.136,90,126,-7.2,229,-13,221.0,"('IND', 'ORL')",492.5
